0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.7628760933876038,0.497761994600296,-2.623055763706361e-07,0.7089896202087402,0.46600329875946045,-0.011890617199242115,0.6810439229011536,0.4003521502017975,-0.016755782067775726,0.6731051206588745,0.34608620405197144,-0.023046374320983887,0.6672260165214539,0.3070254325866699,-0.027109162881970406,0.6977103352546692,0.34729355573654175,-0.00594774354249239,0.6952507495880127,0.294392466545105,-0.03257619962096214,0.7053245306015015,0.3009392023086548,-0.046496860682964325,0.7114027142524719,0.3297330141067505,-0.050173573195934296,0.7357373833656311,0.3486085832118988,-0.009485256858170033,0.7413706183433533,0.3088083863258362,-0.04270210489630699,0.7409567832946777,0.35587069392204285,-0.05341052636504173,0.7398767471313477,0.4014131426811218,-0.051357246935367584,0.7729060053825378,0.35729649662971497,-0.0160773117095232,0.7743866443634033,0.32688403129577637,-0.047448281198740005,0.7653759121894836,0.3755773603916168,-0.04186839237809181,0.7625328898429871,0.42089349031448364,-0.02838313952088356,0.8109513521194458,0.3719823658466339,-0.02363436296582222,0.8102404475212097,0.33694732189178467,-0.04928446561098099,0.8007395267486572,0.36863189935684204,-0.04491841420531273,0.7962090969085693,0.40334054827690125,-0.033330488950014114,A
0.7649602293968201,0.5019788146018982,-5.543228667193034e-07,0.7030693292617798,0.46087846159935,-0.017145948484539986,0.6724556684494019,0.3810291886329651,-0.022026151418685913,0.6621695756912231,0.3153088092803955,-0.027234070003032684,0.651400625705719,0.2672227621078491,-0.02754712477326393,0.6995038986206055,0.31766319274902344,0.005454534199088812,0.7019476294517517,0.28589245676994324,-0.025044217705726624,0.7062513828277588,0.3347623944282532,-0.042798954993486404,0.7078319787979126,0.3816513419151306,-0.048114027827978134,0.7412663698196411,0.31935521960258484,0.0035272883251309395,0.7388522624969482,0.3023512363433838,-0.02942027524113655,0.7356905937194824,0.36988452076911926,-0.03928883746266365,0.7351007461547852,0.41807129979133606,-0.03585481643676758,0.7803208231925964,0.3314254581928253,-0.003762751817703247,0.7749748826026917,0.32165470719337463,-0.03872008994221687,0.766099750995636,0.38295289874076843,-0.03292813524603844,0.7635483145713806,0.4294684827327728,-0.017954781651496887,0.818913996219635,0.3517853617668152,-0.012554623186588287,0.8124958872795105,0.33536654710769653,-0.04038742557168007,0.7997981905937195,0.381463885307312,-0.03452175483107567,0.7955232262611389,0.4188804626464844,-0.02049514465034008,A
0.766930103302002,0.4964389204978943,-5.132890805725765e-07,0.7045339345932007,0.45704540610313416,-0.02106931433081627,0.672726035118103,0.3784717619419098,-0.028151165693998337,0.6629166603088379,0.31269654631614685,-0.0346946157515049,0.6529688835144043,0.26378241181373596,-0.0364018976688385,0.6990483403205872,0.31831100583076477,-0.0012903637252748013,0.7013265490531921,0.2841377556324005,-0.03293765336275101,0.7057980895042419,0.3306716978549957,-0.05092306435108185,0.7078096270561218,0.3758274018764496,-0.056521229445934296,0.7407883405685425,0.3209880590438843,-0.0017834312748163939,0.7399426102638245,0.302926629781723,-0.036877524107694626,0.7376362681388855,0.3699517846107483,-0.04697245731949806,0.7359268665313721,0.4178508520126343,-0.04369712248444557,0.7797412872314453,0.33277690410614014,-0.007771717384457588,0.7769060730934143,0.32369935512542725,-0.04484755918383598,0.767856240272522,0.3848632574081421,-0.03899918496608734,0.7634554505348206,0.43102478981018066,-0.02384285256266594,0.8177849054336548,0.3519717752933502,-0.015449095517396927,0.8136440515518188,0.3361962139606476,-0.04545428976416588,0.800713837146759,0.3832785189151764,-0.040209315717220306,0.7946546673774719,0.42083463072776794,-0.02654763124883175,A
0.7681952118873596,0.49365469813346863,-4.880245683125395e-07,0.7096933126449585,0.45634737610816956,-0.019203267991542816,0.6796950697898865,0.3860154449939728,-0.027157092466950417,0.6696377396583557,0.32501551508903503,-0.03383030369877815,0.6621650457382202,0.2805466949939728,-0.03543310984969139,0.7067405581474304,0.30710721015930176,-0.004924267064779997,0.7124904990196228,0.2931252419948578,-0.0312642827630043,0.7201218008995056,0.3469275236129761,-0.04627404734492302,0.7211155295372009,0.3922230899333954,-0.051409509032964706,0.7508270740509033,0.30618977546691895,-0.004810280166566372,0.7489933371543884,0.3087921142578125,-0.03408005088567734,0.747352123260498,0.3770429491996765,-0.04282257333397865,0.7440935969352722,0.423368901014328,-0.04058290272951126,0.7892924547195435,0.319425106048584,-0.008747144602239132,0.7821594476699829,0.32950013875961304,-0.04040149226784706,0.7738051414489746,0.39139890670776367,-0.03458329290151596,0.7675489783287048,0.437163770198822,-0.021220246329903603,0.8258917331695557,0.342167466878891,-0.014340310357511044,0.8185450434684753,0.3424896001815796,-0.040014807134866714,0.80757075548172,0.3885436952114105,-0.03462599217891693,0.8012092709541321,0.4231414794921875,-0.021795891225337982,A
0.7671668529510498,0.45687955617904663,-4.3551460748858517e-07,0.7144579887390137,0.43115878105163574,-0.03402501717209816,0.6808230876922607,0.3714378774166107,-0.0492243692278862,0.6689448952674866,0.3143691420555115,-0.059481460601091385,0.6641143560409546,0.26730847358703613,-0.06389792263507843,0.7112563252449036,0.293945848941803,-0.02750098705291748,0.7128602862358093,0.2883511781692505,-0.06025560200214386,0.7204771637916565,0.34439346194267273,-0.07731282711029053,0.7211621403694153,0.3892171084880829,-0.08318578451871872,0.756302535533905,0.29138413071632385,-0.021453268826007843,0.7545126080513,0.30861175060272217,-0.0574147030711174,0.7533910870552063,0.3778938353061676,-0.06693346053361893,0.7472874522209167,0.4232429265975952,-0.0645846277475357,0.794753909111023,0.3048641085624695,-0.020068487152457237,0.7894539833068848,0.3290383815765381,-0.06003224849700928,0.780121386051178,0.39274734258651733,-0.053751956671476364,0.7712494730949402,0.43745195865631104,-0.03867090493440628,0.8297487497329712,0.32752299308776855,-0.021214216947555542,0.8208920955657959,0.3465556502342224,-0.056365661323070526,0.8098124265670776,0.3960373103618622,-0.05343103036284447,0.8023312091827393,0.4305608868598938,-0.04064175486564636,A
0.7699822187423706,0.48159217834472656,-3.738863654234592e-07,0.7196244597434998,0.4566836655139923,-0.024580001831054688,0.6904697418212891,0.3990005850791931,-0.03755218908190727,0.6811131238937378,0.3500956892967224,-0.0486147478222847,0.6735944151878357,0.31153056025505066,-0.054702240973711014,0.7119208574295044,0.31663042306900024,-0.015162712894380093,0.7133439183235168,0.2953031063079834,-0.0491812564432621,0.7204515337944031,0.34718528389930725,-0.0685773491859436,0.7233266234397888,0.3902706801891327,-0.0750919058918953,0.7535890936851501,0.3157041072845459,-0.013990265317261219,0.756097137928009,0.30982744693756104,-0.04822074621915817,0.7549042701721191,0.37496116757392883,-0.05791635438799858,0.7512930631637573,0.41660431027412415,-0.055555857717990875,0.7916244268417358,0.32733622193336487,-0.01770809292793274,0.7903121113777161,0.33043956756591797,-0.05307390168309212,0.7808801531791687,0.3915911316871643,-0.04609454423189163,0.7727773785591125,0.43283358216285706,-0.03136428818106651,0.827775776386261,0.34806448221206665,-0.0233754925429821,0.823811411857605,0.34454137086868286,-0.050815433263778687,0.8124208450317383,0.3898838460445404,-0.044315826147794724,0.8054721355438232,0.42166003584861755,-0.03037468157708645,A
0.766082227230072,0.4693777561187744,-4.1796118921411107e-07,0.7188823819160461,0.4368829131126404,-0.01763525977730751,0.6913931369781494,0.3809072971343994,-0.027857890352606773,0.6814917922019958,0.33369651436805725,-0.037085212767124176,0.6774372458457947,0.301369309425354,-0.04172700643539429,0.710853099822998,0.3007955253124237,-0.007808255963027477,0.7106737494468689,0.2803472876548767,-0.034661367535591125,0.7144715189933777,0.32982176542282104,-0.05017244443297386,0.7155842185020447,0.3748062551021576,-0.055288542062044144,0.7513559460639954,0.3003036379814148,-0.00884152203798294,0.7471004128456116,0.29186004400253296,-0.038343645632267,0.7466439008712769,0.35697615146636963,-0.046794962137937546,0.7459078431129456,0.40257763862609863,-0.044094379991292953,0.7873072624206543,0.3124087154865265,-0.013544539920985699,0.780997097492218,0.3121318519115448,-0.044861990958452225,0.7742711305618286,0.37225016951560974,-0.038694772869348526,0.7700341939926147,0.4160049557685852,-0.025247782468795776,0.8218206763267517,0.3339892327785492,-0.019585080444812775,0.8144572973251343,0.3286953568458557,-0.045303359627723694,0.8044013381004333,0.3723921775817871,-0.039803389459848404,0.7997320294380188,0.40518173575401306,-0.027072107419371605,A
0.7628205418586731,0.48870664834976196,-3.853863006497704e-07,0.7113425731658936,0.45873647928237915,-0.018901364877820015,0.6829786896705627,0.39235779643058777,-0.026925573125481606,0.6754197478294373,0.3400403559207916,-0.034633275121450424,0.671828031539917,0.3031429350376129,-0.037482112646102905,0.7059111595153809,0.3188060522079468,-0.005136831197887659,0.7100510597229004,0.2921789288520813,-0.03718341514468193,0.717277467250824,0.34219709038734436,-0.055221207439899445,0.7198870778083801,0.38612228631973267,-0.060773804783821106,0.7447164058685303,0.3208809792995453,-0.00629379553720355,0.74750816822052,0.30350175499916077,-0.04051575809717178,0.7451513409614563,0.36773934960365295,-0.05014792084693909,0.7426525354385376,0.41065457463264465,-0.04699282348155975,0.7805266976356506,0.33232736587524414,-0.012384694069623947,0.7798634171485901,0.32465246319770813,-0.04777703806757927,0.7705317139625549,0.38559040427207947,-0.04131295531988144,0.764628529548645,0.4288812279701233,-0.02612742967903614,0.8155092000961304,0.35264521837234497,-0.020053453743457794,0.8143837451934814,0.3384196162223816,-0.04763028398156166,0.8033011555671692,0.3825770318508148,-0.04180004820227623,0.7976038455963135,0.4171532690525055,-0.028138775378465652,A
0.7625340223312378,0.5199049115180969,-3.6165161532153434e-07,0.7155911326408386,0.4867500066757202,-0.010927023366093636,0.6915907859802246,0.41856706142425537,-0.014359250664710999,0.6870473027229309,0.360978901386261,-0.0198530200868845,0.679297924041748,0.32398417592048645,-0.021372146904468536,0.7029147744178772,0.35249248147010803,0.0031509853433817625,0.7036155462265015,0.30222752690315247,-0.024527080357074738,0.7100219130516052,0.3405562937259674,-0.038139380514621735,0.7168725728988647,0.37726300954818726,-0.040537964552640915,0.7359318137168884,0.3525790870189667,-0.00011633901158347726,0.7414357662200928,0.3129864037036896,-0.028594397008419037,0.740342378616333,0.36500564217567444,-0.035462457686662674,0.7401501536369324,0.40062564611434937,-0.03109332174062729,0.7694477438926697,0.35894376039505005,-0.007946641184389591,0.7723768949508667,0.32864153385162354,-0.035061199218034744,0.7649532556533813,0.378278911113739,-0.02937721088528633,0.761356770992279,0.4161612093448639,-0.016030408442020416,0.8032947778701782,0.37098729610443115,-0.017147468402981758,0.8067920207977295,0.33820366859436035,-0.03482472151517868,0.7994087934494019,0.36733612418174744,-0.02941148728132248,0.795708179473877,0.3938462436199188,-0.01815146766602993,A
0.7503566145896912,0.4666295051574707,-2.779416092835163e-07,0.7058565616607666,0.4297492802143097,-0.019268430769443512,0.6809271574020386,0.3731236159801483,-0.031013701111078262,0.6758286356925964,0.3246019184589386,-0.04222012683749199,0.676895260810852,0.2894505560398102,-0.04887981340289116,0.7018952369689941,0.29643717408180237,-0.009887361899018288,0.6968105435371399,0.26785391569137573,-0.042637210339307785,0.7035556435585022,0.31274473667144775,-0.061686575412750244,0.7081112861633301,0.3564787805080414,-0.06807613372802734,0.7393403649330139,0.29554080963134766,-0.010529628954827785,0.7368851900100708,0.28218260407447815,-0.045820239931344986,0.741692304611206,0.3411770462989807,-0.05749190226197243,0.7442982792854309,0.38507503271102905,-0.056459154933691025,0.7738616466522217,0.30534663796424866,-0.015640169382095337,0.7702428102493286,0.29921257495880127,-0.04917440563440323,0.7676140666007996,0.3538472652435303,-0.045825399458408356,0.7660194039344788,0.3963656723499298,-0.03424405679106712,0.8069364428520203,0.3238282799720764,-0.022552311420440674,0.802034854888916,0.31509655714035034,-0.04860565438866615,0.794542670249939,0.3546723425388336,-0.045836031436920166,0.7919089794158936,0.3864961266517639,-0.035307321697473526,A
